source,target,weight
6GebWeCCtey5pbQepRYD6c,7wbCwmaAe2U6NoBrWBfeTz,1
0I5is4tdxHhT3Ft2EzPjlB,0MBGxwmCdXdO26ojaNcT64,3
1CqOLQmjzVWXQTiIN5Wucs,2FmgW6Jee0JQKtb6EnBWCq,1
0wr85NuJuAYZsRzP1lJgiV,5FstVfk3PrX8URfpjUjqcp,3
24jS2MsXlq7YvtdPeOt3xn,34dZRjYum6vVBGslgYaBtB,3
1Od0hPnXSqA9pipLqNXJ7e,6Xhhpra0X0hpvC3yZaQ0Du,1
0wr85NuJuAYZsRzP1lJgiV,6C0KWmCdqrLU2LzzWBPbOy,1
1Uk4IDpF1OIuTzANugS5JC,52I8HbScEEvgwiiSDaM7gP,1
0S6b11xqvO6XOWZSukSjiY,0b2rM3fXiBkA4c1SpSkoqE,1
0XqFDQJjqW5PfhfBCb53LR,1naX4fxuRaDFlj9tGfIUZk,3
0wr85NuJuAYZsRzP1lJgiV,7IeovKzVkfcG9mIJGNzTcT,1
0SfsnGyD8FpIN4U4WCkBZ5,1Uk4IDpF1OIuTzANugS5JC,3
2Zvo5BEkHyaHD1zk180kMz,2sN34Lk5QETeCVOWlJXtk5,3
7E6DrjKJieOdJKO8mbwCMO,7IFPeV5Ew63S7Hid0AjNgK,1
2gZzTzeACSwFqkMroVxmnm,3ltleRPN7qd0CQ3rNVMW2V,3
1Od0hPnXSqA9pipLqNXJ7e,7IFPeV5Ew63S7Hid0AjNgK,1
1Uk4IDpF1OIuTzANugS5JC,7GVB7uYTgkeYtLJxYMYYDp,1
2gZzTzeACSwFqkMroVxmnm,6g7nQh1zK0QGZVphaMCGWj,1
4EnzLaY6syM2lVhfMRolW2,5cPNMq5lKAoAKyv5kdpz9s,1
164Uj4eKjl6zTBKfJLFKKK,4sTQVOfp9vEMCemLw50sbu,1
4AVFqumd2ogHFlRbKIjp1t,4EzkuveR9pLvDVFNx6foYD,6
20gsENnposVs2I4rQ5kvrf,5mYakBbBzPMQTfkVMIgiDM,1
1lmU3giNF3CSbkVSQmLpHQ,5qa31A9HySw3T7MKWI9bGg,3
3v9wPA58IVrX2dg6AjSPgi,5jAMCwdNHWr7JThxtMuEyy,1
1LOB7jTeEV14pHai6EXSzF,2oX42qP5ineK3hrhBECLmj,1
3t5xRXzsuZmMDkQzgOX35S,4bL2B6hmLlMWnUEZnorEtG,3
7kNqXtgeIwFtelmRjWv205,7y5xCKz1V2iSh1YsOLyOPH,1
62T4eJZxaNKzBzm8qbNnBy,6i1GVNJCyyssRwXmnaeEFH,1
1yqxFtPHKcGcv6SXZNdyT9,49HlOY4gkHqsYG9GCuhkcc,1
20gsENnposVs2I4rQ5kvrf,6L1XC7NrmgWRlwAeLJvVtA,1
2JyWXPbkqI5ZJa3gwqVa0c,4sTQVOfp9vEMCemLw50sbu,1
1vo8zHmO1KzkuU9Xxh6J7W,3MdG05syQeRYPPcClLaUGl,1
134sCDSe1w2zPnfCG4hT0f,6y1eDna5tYFgcvKyGhLCy7,1
1W7FNibLa0O0b572tB2w7t,30FDJPN3RtwJZ20g5YGCRX,3
1kiq2kUV0cbLUhJsr7cpW0,6i1GVNJCyyssRwXmnaeEFH,1
134sCDSe1w2zPnfCG4hT0f,5ChF3i92IPZHduM7jN3dpg,3
6HQ6vf4AloXyVNdyJhrX1J,6mzs66iVW15C5iLt0JLt41,1
4RVnAU35WRWra6OZ3CbbMA,5vBSrE1xujD2FXYRarbAXc,2
034u8Qcs47NHkRQXaWkLXW,3VwKSHAfgzV1DOHV0aANCI,1
0q8J3Yj810t5cpAYEJ7gxt,3TaUSUXn41GixL7zbvrIDt,3
2qxJFvFYMEDqd7ui6kSAcq,6nS5roXSAGhTGr34W6n7Et,1
0XqFDQJjqW5PfhfBCb53LR,1N9n8MSxrr4Emhb566493b,3
7hOGhpa8RMSuDOWntGIAJt,7wg1qvie3KqDNQbAkTdbX0,1
0CbeG1224FS58EUx4tPevZ,4D75GcNG95ebPtNvoNVXhz,1
1bYTiIHnxEdBncCHYCfE4j,4QAp87iZerUP9PKxtLhmW1,1
4kwEd1P9j15ZqUVP5zK7Pv,5v8ZROs9c26k4yGMxUkebt,1
1N9n8MSxrr4Emhb566493b,2ohlvFf9PBsDELdRstPtlP,3
1QOHbhVRpDoNtRkz79si6b,3iN9k8uvm4WrgdlOigOH8D,3
20gsENnposVs2I4rQ5kvrf,4TnGh5PKbSjpYqpIdlW5nz,1
0svmVqwlzmbBfwofH6uGbk,49CE2ffZ6Z3zeYSDauSKck,1
7h7ahzbTkbAFsshWJ7fOrc,7i8fq2gFSVgPdWVXOlDEx7,3
1VBflYyxBhnDc9uVib98rw,7DMveApC7UnC2NPfPvlHSU,1
1LOB7jTeEV14pHai6EXSzF,4N874uPqBka1QiCvnCVOtr,1
1l2ekx5skC4gJH8djERwh1,5CBNhusqki2s2jp4Lo6i2L,3
2s8bgT1CE6KOA0a2omeCDk,39B7ChWwrWDs7zXlsu3MoP,3
4u5smJBskI6Adzv08PuiUP,6roDXEmZ6AARdOUv6x5U2v,1
1l2ekx5skC4gJH8djERwh1,4sTQVOfp9vEMCemLw50sbu,1
2YZyLoL8N0Wb9xBt1NhZWg,5he5w2lnU9x7JFhnwcekXX,1
4xFadP7L1YVwVSjDDfjKjM,5BBBDm18Y0TCRXZggaOnZG,3
25oLRSUjJk4YHNUsQXk7Ut,3NJ94iuAmmMjbszODYT6pO,2
4m1yRHUMhvB8gKAJTjK4kO,6U3ybJ9UHNKEdsH7ktGBZ7,1
1sBkRIssrMs1AbVkOJbc7a,5he5w2lnU9x7JFhnwcekXX,1
07CimrZi5vs9iEao47TNQ4,3NJ94iuAmmMjbszODYT6pO,3
21dooacK2WGBB5amYvKyfM,6Se1y4vDcu9fVHLqdj1N3q,1
6aiFCgyKNwF9Rv5TOxnE8E,76M2Ekj8bG8W7X2nbx2CpF,1
0Wwji82sLA0Hcvtuak3omb,540vIaP2JwjQb9dm3aArA4,1
0Y4inQK6OespitzD6ijMwb,24neLwyYRyj4ItaGnFeIT0,1
20DZAfCuP1TKZl5KcY7z3Q,3NJ94iuAmmMjbszODYT6pO,3
3EIX8WuD9ybB4ruz0MSilB,7yPPzu5UdAK7yagQqjEZQm,1
0NcPKaSNIHAM2RfioH9vMT,0deIjoDjl9g9Zpw0sCIOHh,1
1c70yCa8sRgIiQxl3HOEFo,3NJ94iuAmmMjbszODYT6pO,3
2ZmerElhvxg8uVKCmlZ4ij,2jku7tDXc6XoB6MO2hFuqg,6
0qPGd8tOMHlFZt8EA1uLFY,72iCiKwu6nu6Qq9emIwzYv,1
0o9qzOHuHkGZ3xMFKpMFkC,54okLCsuAzwltG8zHECNpm,3
5lCekoJW9jNq01B1wiqdAb,7kIxfmjYGQui2LCqXGLfWA,1
4m1yRHUMhvB8gKAJTjK4kO,5SyGEPymt1G2uto47tVWvZ,1
5dHt1vcEm9qb8fCyLcB3HL,76M2Ekj8bG8W7X2nbx2CpF,1
4dvZ0abeUaiHm7Fu9Gj0PQ,5gCRApTajqwbnHHPbr2Fpi,3
0fVqst4UD6o7SKW6SsWPfU,3XRvpMCFnLf5pF3uiiuLfY,3
37PZXblQTqpEWGdjctNcGP,5FKchcZpQOkqFvXBj1aCvb,1
21AUdblPrTRzkvJn8FGrlk,4820AP0lvBGJjSK0PXgZgo,3
07CimrZi5vs9iEao47TNQ4,3jNm5wvIx1eR5NDdXhMkNV,1
25oLRSUjJk4YHNUsQXk7Ut,6rhTnHtyVcRrtuzS1wnLZg,1
1WGex9YdmT4TZjmmMirZA8,47z7ZrgFoBvVpCnElCE3Zh,3
0ycHhPwPvoaO4VGzmMnXGq,5mYakBbBzPMQTfkVMIgiDM,3
2ZuweXv0TkfsidZOLZZoM2,5tCPpDoXfTKy5yTongtDAT,1
3YLUvWzk9eBm1WrHFlZxM4,4dvZ0abeUaiHm7Fu9Gj0PQ,1
0NV5eY4Jzg4ldg2ikGnV4n,6SJnjpekgnONgNtxKeMP8m,1
0Jk0TeNXrhhwOMmR2nNyZR,2qZwOcOK5pr8WaNJWvuZd2,3
2pTCZ9C1fXdaVlv6d5EIXM,4meTRfbaVba24HXyBwbKJ0,3
3KNIG74xSTc3dj0TRy7pGX,4oLeXFyACqeem2VImYeBFe,1
4GoD5FJCgC0lbzde7ly44M,54QMjE4toDfiCryzYWCpXX,1
3SvCpwSeoWCcjfo8zjPZKB,6oBm8HB0yfrIc9IHbxs6in,1
1kDqy7SpqyJ7aZi7cqSBis,7o96HO2zrujyATtVsqGhh3,1
0NIIxcxNHmOoyBx03SfTCD,2FwJwEswyIUAljqgjNSHgP,1
0Ek89uaJyo6NfWK22awFvI,3FLUBwpAnaIlIKeaBfsxFe,3
271bbpX3pdCi56ZJA1jQ43,4GoD5FJCgC0lbzde7ly44M,1
5he5w2lnU9x7JFhnwcekXX,6DpWtzfwV8fcwP6fXckDVu,3
21mKp7DqtSNHhCAU2ugvUw,2x7EATekOPhFGRx3syMGEC,1
21mKp7DqtSNHhCAU2ugvUw,3NP4jJcW3R6qO6rbtnH0wn,1
4KDu9uqzqseVCpQXMa8Pvm,7A0awCXkE1FtSU8B0qwOJQ,1
1ZwuShKjJItDJez0aDCsxN,4qobOrZpdUri80gScwsHfs,1
1nIJEqPyIj5qutlgWNmQB0,5Q81rlcTFh3k6DQJXPdsot,1
45yEuthJ9yq1rNXAOpBnqM,4cUkGQyhLFqKHBtL58HYVp,1
0uCCBpmg6MrPb1KY2msceF,7Eu1txygG6nJttLHbZdQOh,1
3YoL2CCR3wyqJndcEDBwBH,6O4EGCCb6DoIiR6B1QCQgp,1
0IVapwlnM3dEOiMsHXsghT,6O4EGCCb6DoIiR6B1QCQgp,1
30FDJPN3RtwJZ20g5YGCRX,4VivsO1n4n2Mi2Btyb5gfL,1
2mLA48B366zkELXYx7hcDN,68TCVp5t1Dxi2TvNuYoYK0,1
1kMPdZQVdUhMDKDWOJM5iK,4VivsO1n4n2Mi2Btyb5gfL,1
2x7EATekOPhFGRx3syMGEC,4OSArit7O2Jaj4mgf3YN7A,1
3VwKSHAfgzV1DOHV0aANCI,5KKpBU5eC2tJDzf0wmlRp2,3
14uVJsPC4DByeuD0cq36ez,24OnVX6EYwtu7P3jpMenPY,3
1ShZZUjkbXCjhwrb18BA8I,2FwJwEswyIUAljqgjNSHgP,1
1lc8mnyGrCLtPhCoWjRxjM,5NyCIBCeU080ynEj33S4hC,1
45yEuthJ9yq1rNXAOpBnqM,55i4AnS7E58y41UwE0vvQh,1
2EBpa9UjqsApalEK8cXoHI,7xo0kZGwplHhSh8ORbToS8,1
3JlN0MeWVJq0vjvsvWCRZ5,62akbR2hpk0ArA98zOYNys,1
5LGa1U6Mwiib6ocVuJItcG,6l6CFc2kr864voPxTDcYZn,1
1kwRrQDCpXpVliMDntpxCt,45lcbTsX07JWzmTIjcdyBz,1
0FBRY66KVaAiddGVefikLB,7aHa6IZwZ13FoC5AXFkCSh,1
052B9SONfhoScw7dgYWw5o,1QOHbhVRpDoNtRkz79si6b,1
0CjWKoS55T7DOt0HJuwF1H,1ic0FHNGIjXZAWH6O6Reif,1
4admDxmnri5Zco0xYrJ0ji,6PDUdAoMV9dMy0wOt09Rsf,1
3VRyybsQu0MDG0F2LBxnv7,6EqFMCnVGBRNmwPlk2f3Uc,1
19VDJ9IKyBSUMDJxLsasP6,1kwRrQDCpXpVliMDntpxCt,1
32wcuqRxZuBY5HbH1bWa8h,5WiohqjMNs7MtChjoHE9D1,1
0zmnkCTbAxYsZAMIqXEzfS,5EmEZjq8eHEC6qFnT63Lza,1
10feV0eOe64kjUc95Lnfuv,28uJnu5EsrGml2tBd7y8ts,3
0oO1IaDOBSeI96HbnCa5pZ,2LhJEX3HxU9pJFLa8RkvUC,1
2vf4pRsEY6LpL5tKmqWb64,4jGpKAmwvU263l0tUh4xKU,1
28uJnu5EsrGml2tBd7y8ts,2nm38smINjms1LtczR0Cei,3
1Zz6NBe8UIZjm88TvehFtx,3nYYI90ObxhjLjdxaoXGSa,1
0SfsnGyD8FpIN4U4WCkBZ5,5GxyeQagayzZOg4UwffQlD,3
532SqCIYmJyXEdEiCJLgYG,5Dyfxq0ZrFjjeFBdSNxDbo,3
5ChF3i92IPZHduM7jN3dpg,7GMot9WvBYqhhJz92vhBp6,1
0ETJQforv5OXgDgidQv9qd,1oZmFNkGAT93yD1xX4vTRE,3
3IG3Ub4ra8AuSxCFDVkVco,532SqCIYmJyXEdEiCJLgYG,3
27gtK7m9vYwCyJ04zz0kIb,5Dyfxq0ZrFjjeFBdSNxDbo,1
5qTx6amAEpOiXxb6KQjquZ,60d24wfXkVzDSfLS6hyCjZ,3
205i7E8fNVfojowcQSfK9m,4qOzMSukiZoiSjPQw8Zs7s,3
1496XxkytEk26FUJLfpVZr,27gtK7m9vYwCyJ04zz0kIb,1
1PXHzxRDiLnjqNrRn2Xbsa,4jGpKAmwvU263l0tUh4xKU,1
0SfsnGyD8FpIN4U4WCkBZ5,7r2uG6BlFXKcwmh9ItqlII,1
5nri3hyKmKBGAfvjBi0mK0,7fmsT5hyByIpjzMfgrhTM2,1
2OIJq28O1lXrZ2x3NGSk8P,51qUDJb5AtQX6jIL4VJx6M,1
3gNEIgLeknpwkNViU8WAhg,5aweKNLI0ZyI48q5TmoCxT,2
2P98rkELDQVyC1olsD2Cej,7jXNReRQIMcQpWsWCNjeV1,1
0Gn7ZHvOfbvZBxPoknZeYl,5tY2sa8I11tpMuhU9onQ6e,1
3j2zB13syOvCyrkJIomEA2,4jPpDbD1ERO3zjBon97ECM,1
3c1sTwL4HuWkrciiKHpnmx,4G5ZJny3HvX6Il7eHVfnNC,1
4zVCMnjw54nkhGHU4e1Pav,6mmSS7itNWKbapgG2eZbIg,1
1ms2l3rB6iHHxtPvR9kxgW,2uGKgNuq7MnKksXiSO6HjB,1
0sSB3cIRBuBGa1UXLsQtaw,7zm3aSdmGiOkTt0aZFSO8R,1
2gNmFyBanPG1slh2pHnCtU,4EV6hgVc6KD0SFOIJJLFki,1
2XiiUuK68XNdHaHOAF5hnT,6EqFMCnVGBRNmwPlk2f3Uc,1
6EqFMCnVGBRNmwPlk2f3Uc,7tm9Tuc70geXOOyKhtZHIj,1
14CHVeJGrR5xgUGQFV5BVM,7w1eTNePApzDk8XtgykCPS,1
6wKxOKEA3K6R2UZ3COLXEY,7nJNuftnqwrFGFs3ZRRe0u,1
0EdUwJSqkMmsH6Agg3G8Ls,1htHgbGwgCWJBfGiQwcRqC,1
1zuQZzeqzzlwUKVMYHvA87,6CarTAUaWnQb6bp7yjP0Zz,1
67RWyN1fDOu7WuSTIi5hE7,77AiFEVeAVj2ORpC85QVJs,1
6wKxOKEA3K6R2UZ3COLXEY,7yPPzu5UdAK7yagQqjEZQm,1
1T6Em6UJ7pSdgXw5V72YHr,61AudJPWNuYbLelVjkocZ4,1
1YYJxpOXYk1z1WtqdeLMkn,6YVMFz59CuY7ngCxTxjpxE,1
3g5Lhsq7cSJEK39BzKgIUe,6KkbKOCoCyCZGaaWggWh9Q,1
1dnbud9cuozLQ86MtrDPFr,4Q08msBV0v3oEN91O7ubsD,1
1KpCi9BOfviCVhmpI4G2sY,7w1eTNePApzDk8XtgykCPS,1
3PYRXP25JcbqhvNaJYcnWy,4OGlp2UdUQGPJVbvJ82Cz5,3
1ic0FHNGIjXZAWH6O6Reif,5ttgIeUVka6FLyi00Uu5h8,1
2U5JmM5bTJuARrzQYnDAKn,58MEqEE2029jp6KTWTt1hO,3
1cI5bP7j48xbopq0T3PRZO,5uiDE9y1o7EEyDbNBo6vl9,1
0XW7mqhbaQnRtHmwfAVg64,2BW6zD5lzOxdEFWrgsHMq8,1
4QWmN97HRZya55JvxN3I5a,5dUIQXIt7WeBKpETFZyTFW,1
1TOclxL64oLeB45DFWFFU2,3b7KMI96oGOeQEoXhe4iBK,1
0XW7mqhbaQnRtHmwfAVg64,3YiP0AyiXuD61EE5xTaTbY,1
2Sa4c9qKaI7ILJs8D6gUCh,7sfl4Xt5KmfyDs2T3SVSMK,1
1YYJxpOXYk1z1WtqdeLMkn,46z8E62fwg6cqxCLNB1FrI,3
3g5Lhsq7cSJEK39BzKgIUe,6EqFMCnVGBRNmwPlk2f3Uc,1
0ymdoOsfzRbCoAMfJPpsEx,4XC335ouK6pXyq4QiIb8bP,4
0oZ9W2ul2WbXflo60EAqUT,7wTnuabmq5mpF4ENwwC8el,1
5cj0lLjcoR7YOSnhnX0Po5,6nS5roXSAGhTGr34W6n7Et,1
2WBJQGf1bT1kxuoqziH5g4,2u6jNcpusijFS6ZzuWRwMv,3
3TaUSUXn41GixL7zbvrIDt,3cnAJv9gydgm52KFIsdvO8,1
2WBJQGf1bT1kxuoqziH5g4,5czbzNZZfWpyFgZyfT3Mkk,3
4RVnAU35WRWra6OZ3CbbMA,6M2wZ9GZgrQXHCFfjv46we,1
2S5hlvw4CMtMGswFtfdK15,2WBJQGf1bT1kxuoqziH5g4,1
0qP3Irw4a8UFvXv6KQf3XM,33nwA09TKiO0nWmUrI3E1I,6
3T0HSMgUpuH1hXbT1JPwQF,7lmPlDYovClFuOyfyzbDYS,1
67tgMwUfnmqzYsNAtnP6YJ,6MFopqejpmTUUZlcRmGzgg,1
5FD9tbbiWd6th8FaOdCtnB,5nki7yRhxgM509M5ADlN1p,1
1l2ekx5skC4gJH8djERwh1,21WS9wngs9AqFckK7yYJPM,3
0VzoflxRgSVEWHYmCbMOJJ,1fd3fmwlhrDl2U5wbbPQYN,3
2o5jDhtHVPhrJdv3cEQ99Z,6RsLLSkSTcL4YrvgRcBTQd,1
0CbeG1224FS58EUx4tPevZ,0svmVqwlzmbBfwofH6uGbk,1
1RyEwwco6XV0jQnxLgCU34,5uJw4WCX5nYj4FHky9r1Ug,3
45lcbTsX07JWzmTIjcdyBz,4QWmN97HRZya55JvxN3I5a,3
1KpCi9BOfviCVhmpI4G2sY,2FwJwEswyIUAljqgjNSHgP,1
2GtBFxIWM3H6wRI2uzZvyt,5Igpc9iLZ3YGtKeYfSrrOE,3
3g5Lhsq7cSJEK39BzKgIUe,4lWmv250WqWOnM0FKmHxiO,1
1cI5bP7j48xbopq0T3PRZO,35Of0m0cvpLYrmQ6qd5ocp,1
1HBjj22wzbscIZ9sEb5dyf,20EGKg0XsxPJ0GRHxfb9LX,10
53YSn9tHwGJ6bq5P0gGoYo,5Aw0IGM5JS3FuTgtRsDWGA,1
67ghKnycRX6VM1xfqJSMlH,7wmCy21VjfmbP8DznMJe8v,1
0deIjoDjl9g9Zpw0sCIOHh,6c0mTNAxJxlp9HpKTUZwA8,1
1yShtQaHjChbToQboKRzgH,2rf0ufpy1NIUGmEHqq27GC,1
4D6frglSGSAHoK7W5rp92j,6QYdXToMo4XHnG1AnEVZYJ,1
0k3dnuEr9LghUE4jxS0PT4,6NkoAm5Dd1wguz0ATgZKlF,3
47MGg5VHBSS5yHRuMGt6b0,5TgQ66WuWkoQ2xYxaSTnVP,1
1ZwuShKjJItDJez0aDCsxN,5xdizdgbQQvGAgAolGhpXr,3
0IEPb9ily3E5IAYMSkwtQ6,5OvI3XKz7Y1TJAxPbn848T,1
4ajNIcnJvrrzB1lLr1eXMP,7gYMOxGbwZZgvaOc6z5VJG,1
1QMgre3BHX161ZHtWMUu6S,2lKeiALM1T2TZrOiTYlLNA,3
0lLY20XpZ9yDobkbHI7u1y,2kUNDOK5StemhF8zfPju2p,1
0QaSiI5TLA4N7mcsdxShDO,6m8itYST9ADjBIYevXSb1r,4
0MOlBnjY7mmwqxQpFuysB8,6Vh6UDWfu9PUSXSzAaB3CW,3
0ZdwAoh3jV19yuDwht8ig3,27YdXZOMLqvxI2pB5GyqyY,1
2N8IPNZTiNo3nj4mreOlHU,6CsOL9C9iLL0eWKINlDxzQ,1
6NFRBhq9SmNn1FAiRs9AEf,6m8itYST9ADjBIYevXSb1r,1
0AlNB0yIoyxdKloLmK9AOR,5eIbEEQnDM8yuDVB0bimSP,3
1QMgre3BHX161ZHtWMUu6S,5qB8VZFvQcnDIrsj4jBMU9,1
0QaSiI5TLA4N7mcsdxShDO,4BTcOR2hEQZQQL5AMo5u10,3
45eNHdiiabvmbp4erw26rg,4utLUGcTvOJFr6aqIJtYWV,4
073AaGdfoT7IzCpOgmKkql,1xT5p0VBpnZDrvVSjX9sri,1
35wRsBUrfQziBPzvJTr9bt,4zNhfG6i4QlfUuzt1hBGu2,2
1vj2R6AWl8rj1na7VCkQK4,2Tw3Czv2kxEz8h3RILbzjT,1
1dbzT291PCwwYJK0l3Tr1n,25DnzR3jtrD8StkyyRCvHR,1
1t65YxEAtU3iii6bCzSGF8,6OO0PboZcIWUWL7j2IyeoL,1
3WGxBKuYawiVOmCwR8FIUC,3rUqgY188kWz0hKkqnpk9F,1
1xT5p0VBpnZDrvVSjX9sri,4N2lZcytbZifGelhVEpMeK,1
4ngwbMFTQKrLkLfREBYrvW,6OO0PboZcIWUWL7j2IyeoL,1
0kDuIuxZhlgE9XYRy6NVSq,1dbzT291PCwwYJK0l3Tr1n,3
1lIWmG51qV9UGl0H9hr9mR,6ckI88Ggj8DPe0TNAAVkjn,1
1t65YxEAtU3iii6bCzSGF8,3Bd1phrOZJuCev9U0bzdtA,1
0CcmU1Eun8Nwb3VlOAeJUK,5Ny5rgjblitALAHGH2ICG0,1
25DnzR3jtrD8StkyyRCvHR,4vxZWI0BIvfEPY4wLpWIzi,3
4cc7cII4mEQqKtczWKQVjJ,6U0uBUKWYZKZYFGL00hMsp,1
2ohlvFf9PBsDELdRstPtlP,3q7BRw9D1DupXTONJdr94m,3
0XZkeCAlpiO5qcIlAJzZaA,0hprEC0nsWuQPSHag1O2Vi,1
0SfsnGyD8FpIN4U4WCkBZ5,6NuXlqTU1RF0aIoyD46z5v,1
2V431yZGG08uroH2CZAgur,7wne8sUhTAJdIsnuO4GjnR,1
2hL1EouqXLtBEB6JKnPF0h,7wU1naftD3lNq7rNsiDvOR,1
1dbzT291PCwwYJK0l3Tr1n,7wne8sUhTAJdIsnuO4GjnR,1
1sKIizVYeHkGy7Tjmn9QRj,78UUH1buA0gDtDnkX2dPgL,1
2WSmz7fObdRrG8ZTXz7kcn,6ckI88Ggj8DPe0TNAAVkjn,3
3UJW5QFKMNUAE4rcW3j9WZ,7wne8sUhTAJdIsnuO4GjnR,1
1sKIizVYeHkGy7Tjmn9QRj,6OO0PboZcIWUWL7j2IyeoL,1
0Fn4agIyGMwQsKHrx1i8Dn,1497VRGLDSi0Tb1sPill0K,3
1eQe86RbDKRIiGZk08r9YJ,2hL1EouqXLtBEB6JKnPF0h,3
1Rkbc6XIHQ89uq9n1a8kGY,6H2JQ8igAAa5UBr2u496mb,3
1YuNQvsvOsMBm0ahbxB8qM,3ePCIHipMKD4n8IBXBYWSm,1
1sKIizVYeHkGy7Tjmn9QRj,4Ipm3lGKLqzhir25JU846A,1
1sKIizVYeHkGy7Tjmn9QRj,7wne8sUhTAJdIsnuO4GjnR,1
2WSmz7fObdRrG8ZTXz7kcn,3WGxBKuYawiVOmCwR8FIUC,3
1XgI1X3xjXCKRP1ZjhqgkV,2ZpwFriFFPaGFC4qYQQJ1i,3
1sKIizVYeHkGy7Tjmn9QRj,521qvhdobR0GzhvU6TFw76,3
1497VRGLDSi0Tb1sPill0K,1YuNQvsvOsMBm0ahbxB8qM,1
1ltDgA6tV4utKM6y1BOYIE,6s69joiC63fdwO83zTquv8,2
2tbxcCCM7A71cmkzuB8lyH,4DXcK8M3bJkCFfhHIkudyL,1
0vykncECxuxH5RqOMt6IIg,5T8x61HRsjZo0CwH1rs6Kf,1
0kmovylAP20DMJhS3BE2CO,2hL1EouqXLtBEB6JKnPF0h,1
2V431yZGG08uroH2CZAgur,5B9q1NRokzWYB7nSgnlHyv,1
130O0cb6ht7pUyIJmpbQuP,2a0fbijQhcaj1hOFp5b3id,1
7CHdJ8rVKe6cez9PKlpKrF,7iVuXpgNEl87BwdwV1L6he,1
17fstkJkaEYiI1tBX1N7RD,4cc7cII4mEQqKtczWKQVjJ,1
5T8x61HRsjZo0CwH1rs6Kf,7wne8sUhTAJdIsnuO4GjnR,1
1UkK91RiLw3FonVedbAVA1,74wwiRVGGmTpYiU2l1olVU,1
4N2lZcytbZifGelhVEpMeK,5g5gfQk7ayB806jZ9FFCjL,1
2hL1EouqXLtBEB6JKnPF0h,5g5gfQk7ayB806jZ9FFCjL,1
4nb1tQbYZYqvr50cdTqek5,6wfno0FdSaJa3DHHBuY1jy,1
3ePCIHipMKD4n8IBXBYWSm,6jdFALQ8fljXpbb9c9NdNB,1
04b2pmUXaBL8wHacSaOplA,5T8x61HRsjZo0CwH1rs6Kf,1
2V431yZGG08uroH2CZAgur,3QxbGzjZc3kgHNJOBOZM2M,1
4xnMDfgEmXZEEDdITKcGuE,76hZkywgIhbcrNft5bToXZ,3
20L5MecnuNujUE6imrfK0Q,4xSQ9zt3zGyyiCXazv4mhf,1
0UJQXkmx6GjqUxugf7zzkR,1HISmBbcSh433t6pCYdaJI,3
1HQGhla3VNj1dBmKTtVT2t,7muzHifhMdnfN1xncRLOqk,1
4AA8eXtzqh5ykxtafLaPOi,4T5kpUiQUVJhuf9YT28qlf,1
4xRYI6VqpkE3UwrDrAZL8L,6jsjhAEteAlY0vCiLvMLBA,3
20DZAfCuP1TKZl5KcY7z3Q,76M2Ekj8bG8W7X2nbx2CpF,1
07Asx51VtMw5kbNXKrpZlq,5R3Hr2cnCCjt220Jmt2xLf,1
3cMInYqk6yzf37zo8iznoz,4GLJPBj5Cdr9AgLKvLWM4n,3
1NyxTiCivDmzgFWYD1V01m,3rjHIPFed2qITXAWvArRtp,3
0deIjoDjl9g9Zpw0sCIOHh,11gWrKZMBsGQWmobv3oNfW,1
3QryVD03gGZOLQQXjy3EoA,6TLwD7HPWuiOzvXEa3oCNe,1
1kwGj7uDO5WXVXtQLvGJr0,76M2Ekj8bG8W7X2nbx2CpF,1
1kMVs324xI4K0tQrKqA4c4,1kiZfWU37oS0pCOV7Os1Pj,1
28j8lBWDdDSHSSt5oPlsX2,6fWVd57NKTalqvmjRd2t8Z,1
1YYJxpOXYk1z1WtqdeLMkn,76M2Ekj8bG8W7X2nbx2CpF,1
0u18Cq5stIQLUoIaULzDmA,67qogtRNI0GjUr8PlaG6Zh,1
07V3atNq2TyPNDYmzp6Dyy,4m1yRHUMhvB8gKAJTjK4kO,1
41rVuRHYAiH7ltBTHVR9We,55FVjkpZs1zuo3zqBgrKtC,1
0YinUQ50QDB7ZxSCLyQ40k,47z7ZrgFoBvVpCnElCE3Zh,6
1a6oIpEh4DGgaqgWg5xwd3,4YJsSCuag8W1TFTgSeEc2k,1
246dkjvS1zLTtiykXe5h60,2FmzVitXZjIkFolH8HXd4j,10
3qnMl4DHT4gndzFAcG4FlM,5FWi1mowu6uiU2ZHwr1rby,1
5CdJjUi9f0cVgo9nFuJrFa,7uas0F5EhsZg6KDJ7yy7rW,1
73sIBHcqh3Z3NyqHKZ7FOL,7muzHifhMdnfN1xncRLOqk,1
4AA8eXtzqh5ykxtafLaPOi,5fW1JQP4DfDyNqvYQ5m4Ju,3
3W9UldYu0xJcaOAw2SUTDI,4m1yRHUMhvB8gKAJTjK4kO,1
3NJ94iuAmmMjbszODYT6pO,72iCiKwu6nu6Qq9emIwzYv,1
0o9qzOHuHkGZ3xMFKpMFkC,0tgjwsn1Lpjj8kKEvWm0KQ,3
0XW7mqhbaQnRtHmwfAVg64,5lCekoJW9jNq01B1wiqdAb,1
01qbSocTDAe2DmKayS89A5,1gydLLHpbmraVz1LVZCW83,1
76M2Ekj8bG8W7X2nbx2CpF,7o7mC95EDbJKTcPAAs8C3r,1
4zVCMnjw54nkhGHU4e1Pav,5eIbEEQnDM8yuDVB0bimSP,1
